"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99"
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,247.686901074613,349.153959220007,427.339463974437,544.86326459897,509.165120393918,819.537274085753,2259.40743494145,709.346581710848,0,0,0,0,0,0,0,0,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,247.686901074613,349.153959220007,427.339463974437,544.86326459897,509.165120393918,819.537274085753,2259.40743494145,709.346581710848,0,0,0,0,0,0,0,0,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,247.686901074613,349.153959220007,427.339463974437,544.86326459897,509.165120393918,819.537274085753,2259.40743494145,709.346581710848,0,0,0,0,0,0,0,0,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,253.831924966145,350.508935328475,427.686315876853,545.016412696555,461.019987427725,749.065442436425,2357.40509288743,750.715888380395,0,0,0.174723549529528,0.426973933773645,0.321728467903493,0.436844747739413,0.68476854218064,0.204960758873281,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,253.831924966145,350.508935328475,427.686315876853,545.016412696555,461.019987427725,749.065442436425,2357.40509288743,750.715888380395,0,0,0.174723549529528,0.426973933773645,0.321728467903493,0.436844747739413,0.68476854218064,0.204960758873281,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,253.831924966145,350.508935328475,427.686315876853,545.016412696555,461.019987427725,749.065442436425,2357.40509288743,750.715888380395,0,0,0.174723549529528,0.426973933773645,0.321728467903493,0.436844747739413,0.68476854218064,0.204960758873281,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,253.831924966145,350.508935328475,427.686315876853,545.016412696555,461.019987427725,749.065442436425,2357.40509288743,750.715888380395,0,0,0.174723549529528,0.426973933773645,0.321728467903493,0.436844747739413,0.68476854218064,0.204960758873281,0,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45.4688805544942,56.7814224752803,74.2099830148052,101.597237481462,95.460544903249,188.973775137576,562.524695642635,177.483460790498,0,0,0,0,0,0,0.36335949408448,0.502843055674422,0.133797450241099,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45.4688805544942,56.7814224752803,74.2099830148052,101.597237481462,95.460544903249,188.973775137576,562.524695642635,177.483460790498,0,0,0,0,0,0,0.36335949408448,0.502843055674422,0.133797450241099,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45.4688805544942,56.7814224752803,74.2099830148052,101.597237481462,95.460544903249,188.973775137576,562.524695642635,177.483460790498,0,0,0,0,0,0,0.36335949408448,0.502843055674422,0.133797450241099,0
