"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99","rna_E_0_9","rna_E_10_19","rna_E_20_29","rna_E_30_39","rna_E_40_49","rna_E_50_59","rna_E_60_69","rna_E_70_79","rna_E_80_89","rna_E_90_99","rna_F_0_9","rna_F_10_19","rna_F_20_29","rna_F_30_39","rna_F_40_49","rna_F_50_59","rna_F_60_69","rna_F_70_79","rna_F_80_89","rna_F_90_99","rna_X_0_9","rna_X_10_19","rna_X_20_29","rna_X_30_39","rna_X_40_49","rna_X_50_59","rna_X_60_69","rna_X_70_79","rna_X_80_89","rna_X_90_99"
2021-12-18,0.25,2.5,6.69336518870868,6.55455083588418,5.8174549019538,2.40517047134551,0.82449784323456,0.204960758873281,0.369497455301105,0.130502544698895,0,2.75,12.1878361792992,16.1491219612666,18.9402660535541,12.2775130374364,4.26206023886601,0.683202529577603,0,0,1.5,180.75,112.48886691087,77.0368983684517,52.328313547531,32.5895914699237,16.5036765494195,7.94708375091035,3.26830795174815,0.58726145114503,0,313.75,179.678047807366,124.195398519332,79.4515604991015,50.2171904877788,23.0853064971249,10.0486357105596,5.95358375939862,1.3702767193384,0,340.25,1211.83677834275,1860.18917310164,3970.44147816273,5633.54130881165,3317.330491367,960.771102528132,196.76636930347,28.123298382612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0.25,4.04557679247245,3.3146081073466,2.27722270983429,1.51326913771187,0.531002999677042,0.25142152783721,0.0668987251205495,0,0,0,0.774170648588583,0.401678093063004,0.247577209555079,0.256709398266374,0.2515443975692,0.0683202529577602,0,0,2.25,20.75,11.7389419811811,9.16576397662443,6.06381306632777,4.05337586848923,2.06818358963088,0.776124067505462,0.503294905542202,0.130502544698895,0,21.75,14.3356245755354,12.3551150237407,7.37463132727047,5.28733606291415,2.30569174575041,0.890905089427153,0.939691085963858,0.26100508939779,0,98,303.922443727645,314.204298693558,767.966317822047,1346.46724532983,614.146207319865,110.31861531048,19.7343183579016,2.7405534386768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0.25,4.04557679247245,3.3146081073466,2.27722270983429,1.51326913771187,0.531002999677042,0.25142152783721,0.0668987251205495,0,0,0,0.774170648588583,0.401678093063004,0.247577209555079,0.256709398266374,0.2515443975692,0.0683202529577602,0,0,2.25,20.75,11.7389419811811,9.16576397662443,6.06381306632777,4.05337586848923,2.06818358963088,0.776124067505462,0.503294905542202,0.130502544698895,0,21.75,14.3356245755354,12.3551150237407,7.37463132727047,5.28733606291415,2.30569174575041,0.890905089427153,0.939691085963858,0.26100508939779,0,98,303.922443727645,314.204298693558,767.966317822047,1346.46724532983,614.146207319865,110.31861531048,19.7343183579016,2.7405534386768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0.25,4.04557679247245,3.3146081073466,2.27722270983429,1.51326913771187,0.531002999677042,0.25142152783721,0.0668987251205495,0,0,0,0.774170648588583,0.401678093063004,0.247577209555079,0.256709398266374,0.2515443975692,0.0683202529577602,0,0,2.25,20.75,11.7389419811811,9.16576397662443,6.06381306632777,4.05337586848923,2.06818358963088,0.776124067505462,0.503294905542202,0.130502544698895,0,21.75,14.3356245755354,12.3551150237407,7.37463132727047,5.28733606291415,2.30569174575041,0.890905089427153,0.939691085963858,0.26100508939779,0,98,303.922443727645,314.204298693558,767.966317822047,1346.46724532983,614.146207319865,110.31861531048,19.7343183579016,2.7405534386768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0.25,4.04557679247245,3.3146081073466,2.27722270983429,1.51326913771187,0.531002999677042,0.25142152783721,0.0668987251205495,0,0,0,0.774170648588583,0.401678093063004,0.247577209555079,0.256709398266374,0.2515443975692,0.0683202529577602,0,0,2.25,20.75,11.7389419811811,9.16576397662443,6.06381306632777,4.05337586848923,2.06818358963088,0.776124067505462,0.503294905542202,0.130502544698895,0,21.75,14.3356245755354,12.3551150237407,7.37463132727047,5.28733606291415,2.30569174575041,0.890905089427153,0.939691085963858,0.26100508939779,0,98,303.922443727645,314.204298693558,767.966317822047,1346.46724532983,614.146207319865,110.31861531048,19.7343183579016,2.7405534386768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,0,2.5,8.39225938682678,5.62471544620494,5.29839609351493,2.94557651976463,1.03409179481544,0.204960758873281,0,0,0,3,14.4081365213012,16.0220316860519,13.8379812553935,7.76469287618722,2.5572361433196,0.959225342384913,0.3854449030122,0.0652512723494477,4.25,139.5,93.620778172632,66.8900962490655,46.7620929906757,31.8508382338768,18.5720184174111,11.4451256566375,5.56502992211028,1.04402035759117,0.75,191.25,152.600716745945,111.164628656341,74.1316981066202,46.6232589120495,28.2843127891835,14.3856383347974,10.0149468334346,2.54479962162845,0,455,1995.91406859482,3897.3832490315,7301.2213223258,11335.2561996777,7400.41436747408,2218.97962540467,364.876937162823,37.454230328583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,0,2.5,8.39225938682678,5.62471544620494,5.29839609351493,2.94557651976463,1.03409179481544,0.204960758873281,0,0,0,3,14.4081365213012,16.0220316860519,13.8379812553935,7.76469287618722,2.5572361433196,0.959225342384913,0.3854449030122,0.0652512723494477,4.25,139.5,93.620778172632,66.8900962490655,46.7620929906757,31.8508382338768,18.5720184174111,11.4451256566375,5.56502992211028,1.04402035759117,0.75,191.25,152.600716745945,111.164628656341,74.1316981066202,46.6232589120495,28.2843127891835,14.3856383347974,10.0149468334346,2.54479962162845,0,455,1995.91406859482,3897.3832490315,7301.2213223258,11335.2561996777,7400.41436747408,2218.97962540467,364.876937162823,37.454230328583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,0,2.5,8.39225938682678,5.62471544620494,5.29839609351493,2.94557651976463,1.03409179481544,0.204960758873281,0,0,0,3,14.4081365213012,16.0220316860519,13.8379812553935,7.76469287618722,2.5572361433196,0.959225342384913,0.3854449030122,0.0652512723494477,4.25,139.5,93.620778172632,66.8900962490655,46.7620929906757,31.8508382338768,18.5720184174111,11.4451256566375,5.56502992211028,1.04402035759117,0.75,191.25,152.600716745945,111.164628656341,74.1316981066202,46.6232589120495,28.2843127891835,14.3856383347974,10.0149468334346,2.54479962162845,0,455,1995.91406859482,3897.3832490315,7301.2213223258,11335.2561996777,7400.41436747408,2218.97962540467,364.876937162823,37.454230328583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,0,2.5,8.39225938682678,5.62471544620494,5.29839609351493,2.94557651976463,1.03409179481544,0.204960758873281,0,0,0,3,14.4081365213012,16.0220316860519,13.8379812553935,7.76469287618722,2.5572361433196,0.959225342384913,0.3854449030122,0.0652512723494477,4.25,139.5,93.620778172632,66.8900962490655,46.7620929906757,31.8508382338768,18.5720184174111,11.4451256566375,5.56502992211028,1.04402035759117,0.75,191.25,152.600716745945,111.164628656341,74.1316981066202,46.6232589120495,28.2843127891835,14.3856383347974,10.0149468334346,2.54479962162845,0,455,1995.91406859482,3897.3832490315,7301.2213223258,11335.2561996777,7400.41436747408,2218.97962540467,364.876937162823,37.454230328583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,0.25,1,8.01587713447443,6.3527951818605,5.27327265900508,3.76967921833649,1.201735300408,0.13664050591552,0,0,0,3,14.0345187736536,11.2494308924099,9.55623647978983,6.69265619308053,3.46563487853081,1.11772533229427,0.31854617789165,0.0652512723494477,4.75,251.5,159.046846439358,105.008700555213,69.3572370022685,47.8390072683195,30.506261921318,18.4111245811691,13.5030073425317,3.32781488982183,1.25,339.75,216.534368633032,158.070170400115,99.29945081626,65.1559223841353,38.3317358937805,22.524048763516,14.1369907640388,3.19731234512295,0,680.5,4284.56016463485,5871.71346910472,9250.4963333223,12728.0598054074,7992.26308941263,2298.30432330005,405.660464235747,56.4423505822722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,0.25,1,8.01587713447443,6.3527951818605,5.27327265900508,3.76967921833649,1.201735300408,0.13664050591552,0,0,0,3,14.0345187736536,11.2494308924099,9.55623647978983,6.69265619308053,3.46563487853081,1.11772533229427,0.31854617789165,0.0652512723494477,4.75,251.5,159.046846439358,105.008700555213,69.3572370022685,47.8390072683195,30.506261921318,18.4111245811691,13.5030073425317,3.32781488982183,1.25,339.75,216.534368633032,158.070170400115,99.29945081626,65.1559223841353,38.3317358937805,22.524048763516,14.1369907640388,3.19731234512295,0,680.5,4284.56016463485,5871.71346910472,9250.4963333223,12728.0598054074,7992.26308941263,2298.30432330005,405.660464235747,56.4423505822722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,0.25,1,8.01587713447443,6.3527951818605,5.27327265900508,3.76967921833649,1.201735300408,0.13664050591552,0,0,0,3,14.0345187736536,11.2494308924099,9.55623647978983,6.69265619308053,3.46563487853081,1.11772533229427,0.31854617789165,0.0652512723494477,4.75,251.5,159.046846439358,105.008700555213,69.3572370022685,47.8390072683195,30.506261921318,18.4111245811691,13.5030073425317,3.32781488982183,1.25,339.75,216.534368633032,158.070170400115,99.29945081626,65.1559223841353,38.3317358937805,22.524048763516,14.1369907640388,3.19731234512295,0,680.5,4284.56016463485,5871.71346910472,9250.4963333223,12728.0598054074,7992.26308941263,2298.30432330005,405.660464235747,56.4423505822722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,0.25,1,8.01587713447443,6.3527951818605,5.27327265900508,3.76967921833649,1.201735300408,0.13664050591552,0,0,0,3,14.0345187736536,11.2494308924099,9.55623647978983,6.69265619308053,3.46563487853081,1.11772533229427,0.31854617789165,0.0652512723494477,4.75,251.5,159.046846439358,105.008700555213,69.3572370022685,47.8390072683195,30.506261921318,18.4111245811691,13.5030073425317,3.32781488982183,1.25,339.75,216.534368633032,158.070170400115,99.29945081626,65.1559223841353,38.3317358937805,22.524048763516,14.1369907640388,3.19731234512295,0,680.5,4284.56016463485,5871.71346910472,9250.4963333223,12728.0598054074,7992.26308941263,2298.30432330005,405.660464235747,56.4423505822722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,1,7.0669829363563,8.16187427979765,6.50993966159938,3.56255661697708,1.06200599935408,0.13664050591552,0.184748727650552,0.0652512723494477,0,2.75,11.8867303774173,10.6472192886461,9.55623647978983,5.07143804782316,2.1101340356192,0.661343045583773,0.251647452771103,0.0652512723494477,16,423.5,188.540607536195,120.373040382788,76.4113589068167,50.9377318856708,32.9937916924715,24.4725843352085,14.7040754604254,3.06680980042405,0.25,760.5,387.871262855453,278.274083829528,166.984389112999,102.186147673381,63.1086216368055,34.4173313039352,21.3838156169913,5.02434797090747,0,789.75,4012.51645805177,6140.1905257078,8360.52699274807,11374.226373329,6925.34520362335,2037.90872096353,399.812697518105,52.7230280583537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,1,7.0669829363563,8.16187427979765,6.50993966159938,3.56255661697708,1.06200599935408,0.13664050591552,0.184748727650552,0.0652512723494477,0,2.75,11.8867303774173,10.6472192886461,9.55623647978983,5.07143804782316,2.1101340356192,0.661343045583773,0.251647452771103,0.0652512723494477,16,423.5,188.540607536195,120.373040382788,76.4113589068167,50.9377318856708,32.9937916924715,24.4725843352085,14.7040754604254,3.06680980042405,0.25,760.5,387.871262855453,278.274083829528,166.984389112999,102.186147673381,63.1086216368055,34.4173313039352,21.3838156169913,5.02434797090747,0,789.75,4012.51645805177,6140.1905257078,8360.52699274807,11374.226373329,6925.34520362335,2037.90872096353,399.812697518105,52.7230280583537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,1,7.0669829363563,8.16187427979765,6.50993966159938,3.56255661697708,1.06200599935408,0.13664050591552,0.184748727650552,0.0652512723494477,0,2.75,11.8867303774173,10.6472192886461,9.55623647978983,5.07143804782316,2.1101340356192,0.661343045583773,0.251647452771103,0.0652512723494477,16,423.5,188.540607536195,120.373040382788,76.4113589068167,50.9377318856708,32.9937916924715,24.4725843352085,14.7040754604254,3.06680980042405,0.25,760.5,387.871262855453,278.274083829528,166.984389112999,102.186147673381,63.1086216368055,34.4173313039352,21.3838156169913,5.02434797090747,0,789.75,4012.51645805177,6140.1905257078,8360.52699274807,11374.226373329,6925.34520362335,2037.90872096353,399.812697518105,52.7230280583537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,0,1,7.0669829363563,8.16187427979765,6.50993966159938,3.56255661697708,1.06200599935408,0.13664050591552,0.184748727650552,0.0652512723494477,0,2.75,11.8867303774173,10.6472192886461,9.55623647978983,5.07143804782316,2.1101340356192,0.661343045583773,0.251647452771103,0.0652512723494477,16,423.5,188.540607536195,120.373040382788,76.4113589068167,50.9377318856708,32.9937916924715,24.4725843352085,14.7040754604254,3.06680980042405,0.25,760.5,387.871262855453,278.274083829528,166.984389112999,102.186147673381,63.1086216368055,34.4173313039352,21.3838156169913,5.02434797090747,0,789.75,4012.51645805177,6140.1905257078,8360.52699274807,11374.226373329,6925.34520362335,2037.90872096353,399.812697518105,52.7230280583537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,0,1.25,6.6180887382382,5.22303735314196,4.01026317671984,2.40955817821129,0.852412047773202,0.502843055674422,0.503294905542202,0.130502544698895,0.75,1.5,9.4889419811811,9.34161271827602,8.04564978794952,5.97650250205416,3.39577022800385,0.751522782535363,0.73899491060221,0.26100508939779,23,218.75,141.867303774173,89.7665624295605,61.6369728177658,39.205673614211,25.9647430803442,16.4462131274353,9.52449044132735,2.08804071518233,0.25,327,245.060593892571,176.14996208958,105.060563623289,64.998386579683,37.9404621951573,22.8219310603172,16.1182754907855,3.84982506861743,0,764.25,3339.1256592618,4957.88406975832,6721.6518417271,9415.76494809232,5474.43373738558,1489.03407121022,291.736365895085,41.3693066695498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,0,1.25,6.6180887382382,5.22303735314196,4.01026317671984,2.40955817821129,0.852412047773202,0.502843055674422,0.503294905542202,0.130502544698895,0.75,1.5,9.4889419811811,9.34161271827602,8.04564978794952,5.97650250205416,3.39577022800385,0.751522782535363,0.73899491060221,0.26100508939779,23,218.75,141.867303774173,89.7665624295605,61.6369728177658,39.205673614211,25.9647430803442,16.4462131274353,9.52449044132735,2.08804071518233,0.25,327,245.060593892571,176.14996208958,105.060563623289,64.998386579683,37.9404621951573,22.8219310603172,16.1182754907855,3.84982506861743,0,764.25,3339.1256592618,4957.88406975832,6721.6518417271,9415.76494809232,5474.43373738558,1489.03407121022,291.736365895085,41.3693066695498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,0,1.25,6.6180887382382,5.22303735314196,4.01026317671984,2.40955817821129,0.852412047773202,0.502843055674422,0.503294905542202,0.130502544698895,0.75,1.5,9.4889419811811,9.34161271827602,8.04564978794952,5.97650250205416,3.39577022800385,0.751522782535363,0.73899491060221,0.26100508939779,23,218.75,141.867303774173,89.7665624295605,61.6369728177658,39.205673614211,25.9647430803442,16.4462131274353,9.52449044132735,2.08804071518233,0.25,327,245.060593892571,176.14996208958,105.060563623289,64.998386579683,37.9404621951573,22.8219310603172,16.1182754907855,3.84982506861743,0,764.25,3339.1256592618,4957.88406975832,6721.6518417271,9415.76494809232,5474.43373738558,1489.03407121022,291.736365895085,41.3693066695498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,0,1.25,6.6180887382382,5.22303735314196,4.01026317671984,2.40955817821129,0.852412047773202,0.502843055674422,0.503294905542202,0.130502544698895,0.75,1.5,9.4889419811811,9.34161271827602,8.04564978794952,5.97650250205416,3.39577022800385,0.751522782535363,0.73899491060221,0.26100508939779,23,218.75,141.867303774173,89.7665624295605,61.6369728177658,39.205673614211,25.9647430803442,16.4462131274353,9.52449044132735,2.08804071518233,0.25,327,245.060593892571,176.14996208958,105.060563623289,64.998386579683,37.9404621951573,22.8219310603172,16.1182754907855,3.84982506861743,0,764.25,3339.1256592618,4957.88406975832,6721.6518417271,9415.76494809232,5474.43373738558,1489.03407121022,291.736365895085,41.3693066695498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24,0,0,1.64778839623622,1.12975782871854,0.742731628665237,1.1303988937452,0.531002999677042,0.0683202529577602,0,0,0,2.5,10.2389419811811,12.6827388096562,9.80137559898272,5.40910920174865,1.66287364955808,0.571163308632182,0.31854617789165,0.0652512723494477,16.75,25,17.6581365213012,14.4393930111877,11.0895085157778,7.7464810380324,5.26839610750353,3.12909755499195,1.22323343415715,0.195753817048343,0,24.75,24.7278839623622,20.4417128530679,14.5782747936965,9.15618887506455,5.54785470961138,2.9459962801125,2.63432453024103,0.717763995843925,0,144.75,600.7937065831,680.57860209053,651.089051684062,705.442896796268,376.75525444152,120.372959394441,37.203406864533,6.26412214554697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24,0,0,1.64778839623622,1.12975782871854,0.742731628665237,1.1303988937452,0.531002999677042,0.0683202529577602,0,0,0,2.5,10.2389419811811,12.6827388096562,9.80137559898272,5.40910920174865,1.66287364955808,0.571163308632182,0.31854617789165,0.0652512723494477,16.75,25,17.6581365213012,14.4393930111877,11.0895085157778,7.7464810380324,5.26839610750353,3.12909755499195,1.22323343415715,0.195753817048343,0,24.75,24.7278839623622,20.4417128530679,14.5782747936965,9.15618887506455,5.54785470961138,2.9459962801125,2.63432453024103,0.717763995843925,0,144.75,600.7937065831,680.57860209053,651.089051684062,705.442896796268,376.75525444152,120.372959394441,37.203406864533,6.26412214554697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24,0,0,1.64778839623622,1.12975782871854,0.742731628665237,1.1303988937452,0.531002999677042,0.0683202529577602,0,0,0,2.5,10.2389419811811,12.6827388096562,9.80137559898272,5.40910920174865,1.66287364955808,0.571163308632182,0.31854617789165,0.0652512723494477,16.75,25,17.6581365213012,14.4393930111877,11.0895085157778,7.7464810380324,5.26839610750353,3.12909755499195,1.22323343415715,0.195753817048343,0,24.75,24.7278839623622,20.4417128530679,14.5782747936965,9.15618887506455,5.54785470961138,2.9459962801125,2.63432453024103,0.717763995843925,0,144.75,600.7937065831,680.57860209053,651.089051684062,705.442896796268,376.75525444152,120.372959394441,37.203406864533,6.26412214554697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24,0,0,1.64778839623622,1.12975782871854,0.742731628665237,1.1303988937452,0.531002999677042,0.0683202529577602,0,0,0,2.5,10.2389419811811,12.6827388096562,9.80137559898272,5.40910920174865,1.66287364955808,0.571163308632182,0.31854617789165,0.0652512723494477,16.75,25,17.6581365213012,14.4393930111877,11.0895085157778,7.7464810380324,5.26839610750353,3.12909755499195,1.22323343415715,0.195753817048343,0,24.75,24.7278839623622,20.4417128530679,14.5782747936965,9.15618887506455,5.54785470961138,2.9459962801125,2.63432453024103,0.717763995843925,0,144.75,600.7937065831,680.57860209053,651.089051684062,705.442896796268,376.75525444152,120.372959394441,37.203406864533,6.26412214554697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0.180135349473039,0.2515443975692,0.0683202529577602,0,0,0,3.25,12.9861774764764,13.9630495393156,15.0531819590213,8.17016266517447,2.96254608339241,0.981084826378743,0.133797450241099,0,0,0.25,0.87361774764764,0.728079735655535,0.321728467903493,0.436844747739413,0.32140904809616,0.0683202529577602,0,0,0,0,0.849447099059055,0.678099125895705,0.569305677458573,0.333283447059708,0.0698646505269605,0,0,0,0,1,4.29557679247245,3.49045684899817,2.69822587059602,3.2876353805559,2.6132228307576,0.797983551499292,0.805893635722758,0.26100508939779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0.180135349473039,0.2515443975692,0.0683202529577602,0,0,0,3.25,12.9861774764764,13.9630495393156,15.0531819590213,8.17016266517447,2.96254608339241,0.981084826378743,0.133797450241099,0,0,0.25,0.87361774764764,0.728079735655535,0.321728467903493,0.436844747739413,0.32140904809616,0.0683202529577602,0,0,0,0,0.849447099059055,0.678099125895705,0.569305677458573,0.333283447059708,0.0698646505269605,0,0,0,0,1,4.29557679247245,3.49045684899817,2.69822587059602,3.2876353805559,2.6132228307576,0.797983551499292,0.805893635722758,0.26100508939779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0.180135349473039,0.2515443975692,0.0683202529577602,0,0,0,3.25,12.9861774764764,13.9630495393156,15.0531819590213,8.17016266517447,2.96254608339241,0.981084826378743,0.133797450241099,0,0,0.25,0.87361774764764,0.728079735655535,0.321728467903493,0.436844747739413,0.32140904809616,0.0683202529577602,0,0,0,0,0.849447099059055,0.678099125895705,0.569305677458573,0.333283447059708,0.0698646505269605,0,0,0,0,1,4.29557679247245,3.49045684899817,2.69822587059602,3.2876353805559,2.6132228307576,0.797983551499292,0.805893635722758,0.26100508939779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0.180135349473039,0.2515443975692,0.0683202529577602,0,0,0,3.25,12.9861774764764,13.9630495393156,15.0531819590213,8.17016266517447,2.96254608339241,0.981084826378743,0.133797450241099,0,0,0.25,0.87361774764764,0.728079735655535,0.321728467903493,0.436844747739413,0.32140904809616,0.0683202529577602,0,0,0,0,0.849447099059055,0.678099125895705,0.569305677458573,0.333283447059708,0.0698646505269605,0,0,0,0,1,4.29557679247245,3.49045684899817,2.69822587059602,3.2876353805559,2.6132228307576,0.797983551499292,0.805893635722758,0.26100508939779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0.849447099059055,0.150552900940944,0.173425951206666,0.256709398266373,0.0698646505269605,0.18310127487945,0.0668987251205495,0,0,0.75,6.0669829363563,5.17244567172066,3.51510875760969,2.25641008062462,0.670732300730962,0.0683202529577602,0,0,1,0.75,0.424723549529528,0.075276450470472,0.173425951206666,0.256709398266373,0.0698646505269605,0,0,0,0,0.25,1.27417064858858,0.225829351411416,0.173425951206666,0.0765740487933343,0,0.18310127487945,0.251647452771103,0.0652512723494477,0,15.75,74.1643003541538,84.8827592239017,96.0170247094377,77.5909712260243,21.0018204391586,1.82552914684197,0.267594900482197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0.849447099059055,0.150552900940944,0.173425951206666,0.256709398266373,0.0698646505269605,0.18310127487945,0.0668987251205495,0,0,0.75,6.0669829363563,5.17244567172066,3.51510875760969,2.25641008062462,0.670732300730962,0.0683202529577602,0,0,1,0.75,0.424723549529528,0.075276450470472,0.173425951206666,0.256709398266373,0.0698646505269605,0,0,0,0,0.25,1.27417064858858,0.225829351411416,0.173425951206666,0.0765740487933343,0,0.18310127487945,0.251647452771103,0.0652512723494477,0,15.75,74.1643003541538,84.8827592239017,96.0170247094377,77.5909712260243,21.0018204391586,1.82552914684197,0.267594900482197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0.849447099059055,0.150552900940944,0.173425951206666,0.256709398266373,0.0698646505269605,0.18310127487945,0.0668987251205495,0,0,0.75,6.0669829363563,5.17244567172066,3.51510875760969,2.25641008062462,0.670732300730962,0.0683202529577602,0,0,1,0.75,0.424723549529528,0.075276450470472,0.173425951206666,0.256709398266373,0.0698646505269605,0,0,0,0,0.25,1.27417064858858,0.225829351411416,0.173425951206666,0.0765740487933343,0,0.18310127487945,0.251647452771103,0.0652512723494477,0,15.75,74.1643003541538,84.8827592239017,96.0170247094377,77.5909712260243,21.0018204391586,1.82552914684197,0.267594900482197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0.849447099059055,0.150552900940944,0.173425951206666,0.256709398266373,0.0698646505269605,0.18310127487945,0.0668987251205495,0,0,0.75,6.0669829363563,5.17244567172066,3.51510875760969,2.25641008062462,0.670732300730962,0.0683202529577602,0,0,1,0.75,0.424723549529528,0.075276450470472,0.173425951206666,0.256709398266373,0.0698646505269605,0,0,0,0,0.25,1.27417064858858,0.225829351411416,0.173425951206666,0.0765740487933343,0,0.18310127487945,0.251647452771103,0.0652512723494477,0,15.75,74.1643003541538,84.8827592239017,96.0170247094377,77.5909712260243,21.0018204391586,1.82552914684197,0.267594900482197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,0,0.25,3.37085324294293,4.29442410678563,4.45638977199141,1.91873892669913,0.209593951580881,0,0,0,0,1.25,7.94060068400395,9.76919772371112,7.20242442124492,3.99940136471648,0.838375806323525,0.18310127487945,0.0668987251205495,0,16.5,104.25,68.3342047880277,48.3376275176968,33.4658558878687,24.6039518610882,13.6389093210927,7.8131850459711,2.91475794415815,0.391507634096687,3,129.75,103.999924929689,71.7398067081622,49.109809823315,31.2338581366645,18.3624244658302,10.7127205571197,5.29743502162807,1.04402035759117,0,473.75,2307.22727685147,2921.48577525208,3768.70226983215,5158.2170243977,2579.8960890575,580.960117815595,112.872372344391,16.6390744491092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,0,0.25,3.37085324294293,4.29442410678563,4.45638977199141,1.91873892669913,0.209593951580881,0,0,0,0,1.25,7.94060068400395,9.76919772371112,7.20242442124492,3.99940136471648,0.838375806323525,0.18310127487945,0.0668987251205495,0,16.5,104.25,68.3342047880277,48.3376275176968,33.4658558878687,24.6039518610882,13.6389093210927,7.8131850459711,2.91475794415815,0.391507634096687,3,129.75,103.999924929689,71.7398067081622,49.109809823315,31.2338581366645,18.3624244658302,10.7127205571197,5.29743502162807,1.04402035759117,0,473.75,2307.22727685147,2921.48577525208,3768.70226983215,5158.2170243977,2579.8960890575,580.960117815595,112.872372344391,16.6390744491092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
